"headword","pos","dialect_id","jsonb_data"
"ǹdụdụ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""fork, skewer of iron or wood for taking yam, etc., from cooking-pot""], ""examples"": [], ""dialect_variants"": []}"
"-gba mbìbì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""borrow; go about borrowing""], ""examples"": [{""igbo"": ""Ogè niīne kà ọ nà-àgba mbìbì egō"", ""english"": ""He always goes about borrowing money""}], ""dialect_variants"": []}"
"arụrụ afō","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""intestinal worm, very tiny; pinworm (literally ants of belly)""], ""examples"": [], ""dialect_variants"": []}"
"-tu-kwù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""squat""], ""examples"": [], ""dialect_variants"": []}"
"-de","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""mark; write; press"", ""sound; rumble""], ""examples"": [], ""dialect_variants"": []}"
"bìlìbìlì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cloudiness; dimness""], ""examples"": [], ""dialect_variants"": []}"
"ọgụ ìbùa","CD","5","{""source"": ""IgboAPI"", ""definitions"": [""forty""], ""examples"": [], ""dialect_variants"": []}"
"n’ètitì","PREP","5","{""source"": ""IgboAPI"", ""definitions"": [""amidst; in the middle of""], ""examples"": [], ""dialect_variants"": []}"
"ọgò nwaàyì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""mother-in-law; female relative-in-law;"", ""mother-in-law; any female relative by marriage""], ""examples"": [], ""dialect_variants"": []}"
"òbùbè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""ending; stopping""], ""examples"": [], ""dialect_variants"": []}"
"-kpochapù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""clean away; exterminate""], ""examples"": [], ""dialect_variants"": []}"
"ogbè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""lump; piece; loaf; whole (of ball-like objects, e.g. bread, cake, ụkwà, etc.)"", ""'village', i.e. a residential unit smaller than one of the three 'quarters' (Ezi, Ìfìtè, and Ìkeǹgà) into which a 'town’ (òbòdò) is divided, and larger than a lineage or 'family' (ụmù nnà)""], ""examples"": [{""igbo"": ""Ọgò m nwokē wètààlù m ọgbē àchìchà naàbò ǹnyàafù, m nyawaa ōfu ọgbè ìbùọ nye Ēke òfu mkpekele, wèlụ ōfu ọgbē fōdụlụ debe n’ime akpàtì nnī"", ""english"": ""My father-in-law brought me two loaves of bread yesterday. I broke one loaf into two and gave Eke one half, and kept the remaining loaf in the food-box.""}], ""dialect_variants"": []}"
"mbalā","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""spaciousness; roominess; wideness""], ""examples"": [], ""dialect_variants"": []}"
"-gba àzì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""take food, eat (especially in early morning)""], ""examples"": [], ""dialect_variants"": []}"
"-kwusà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""say about; spread the news""], ""examples"": [], ""dialect_variants"": []}"
"mmili ōwụwa","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""coming out of underground water, flooding the land of that area. An example is what sometimes occurs in buildings in swampy areas, where water sometimes appears and floods the floors"", ""coming out of underground water, flooding the land (e.g. when water seeps into buildings in swampy areas)"", ""come out, rise, shine (of sun)""], ""examples"": [], ""dialect_variants"": []}"
"ọmà afīa","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""centre of market""], ""examples"": [], ""dialect_variants"": []}"
"mmadū ōbụnà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""everybody; any person; every person""], ""examples"": [], ""dialect_variants"": []}"
"-dinà àba","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""sleep on the back""], ""examples"": [], ""dialect_variants"": []}"
"ezē ànì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""life-size image of carved wood""], ""examples"": [], ""dialect_variants"": []}"
"Mèelụ ānyị èbelè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""Have mercy on us""], ""examples"": [], ""dialect_variants"": []}"
"-do iru","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""face; turn face to incline towards""], ""examples"": [], ""dialect_variants"": []}"
"-gbasàsị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be scattered about""], ""examples"": [], ""dialect_variants"": []}"
"-lipù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""devour; eat up"", ""eat up""], ""examples"": [], ""dialect_variants"": []}"
"-ma ubè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""pierce with a spear""], ""examples"": [], ""dialect_variants"": []}"
"-gba iyī","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""bind with an oath; adjure""], ""examples"": [], ""dialect_variants"": []}"
"ǹte","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small cricket""], ""examples"": [], ""dialect_variants"": []}"
"iru nà àzụ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""backwards and forwards; up and down; to and fro""], ""examples"": [], ""dialect_variants"": []}"
"okwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""word; speech; affair; matter; dispute; quarrel"", ""cover; lid; stopper; cork (from -kwu 2. cover)""], ""examples"": [{""igbo"": ""Bikō rapū m aka màkà nà okwu adīrọ n’ètitì mụ nà gị!"", ""english"": ""Please leave me alone, since there is no quarrel between us""}], ""dialect_variants"": []}"
"-wopù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""take off clothes""], ""examples"": [], ""dialect_variants"": []}"
"-kpù òkpu ogwu#","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""wear crown of thorns""], ""examples"": [], ""dialect_variants"": []}"
"ànì ụlō","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""clay soil""], ""examples"": [], ""dialect_variants"": []}"
"-chu mmilī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""go to fetch water"", ""go to water""], ""examples"": [], ""dialect_variants"": []}"
"-lu àrụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""receive; reach""], ""examples"": [], ""dialect_variants"": []}"
"-pù ala","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""become mad; be mad""], ""examples"": [{""igbo"": ""Ì nà-apù alā?"", ""english"": ""Are you mad?""}], ""dialect_variants"": []}"
"abụzù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""mole-cricket (edible)""], ""examples"": [], ""dialect_variants"": []}"
"nwanne afō","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""brother or sister of same father and mother; full brother or sister (literally brother or sister of same womb)""], ""examples"": [], ""dialect_variants"": []}"
"-wènita enū","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""lift up; take up""], ""examples"": [], ""dialect_variants"": []}"
"(motò) -kwọpìà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be crushed (by lorry or any vehicle) Motò gà-àkwọpiCa giCisi otù ụbòsì màkà nà ị diCachàlụ motò òfụma A lorry will crush your head one day because you never give way properly to lorries"", ""be crushed (by motor vehicle)""], ""examples"": [], ""dialect_variants"": []}"
"-gbànye","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""reckon with; regard; care for; consider (as important)"", ""mate (mammals); wed; marry""], ""examples"": [{""ibgo"": ""Àgbanyèrò m yà n’ife"", ""english"": ""I have no regard for him or I do not consider him/it important""}], ""dialect_variants"": []}"
"Jìsie ikē","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""struggle hard, or persevere (used as greeting to someone working, travelling, etc.)""], ""examples"": [], ""dialect_variants"": []}"
"puku","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""eight thousand; thousands""], ""examples"": [], ""dialect_variants"": []}"
"-lụ afọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""have stomach-ache""], ""examples"": [], ""dialect_variants"": []}"
"-bọkòta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""gather together, pile up""], ""examples"": [], ""dialect_variants"": []}"
"-gachata","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""snatch off""], ""examples"": [], ""dialect_variants"": []}"
"akpù onū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""goitre""], ""examples"": [], ""dialect_variants"": []}"
"ogùlùgù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""rainbow""], ""examples"": [], ""dialect_variants"": []}"
"ògàniiru","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""progress""], ""examples"": [], ""dialect_variants"": []}"
"nrapù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""abandonment"", ""euphemism for 'die' (compare -nwụ 1.); pass away""], ""examples"": [{""igbo"": ""Nwatā nō n’àkwà ọyà èri ụkā gālụ aga ārapùgo"", ""english"": ""The child who has been sick since last week has passed away""}], ""dialect_variants"": []}"
"ekwēekwe","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""stubbornness""], ""examples"": [], ""dialect_variants"": []}"
"-degalụ akwụkwọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""write (letter) to""], ""examples"": [{""igbo"": ""Achòlù m idēgalụ onye isī akwụkwọ"", ""english"": ""I want to write to the manager""}], ""dialect_variants"": []}"
"nàa gboo","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""farewell (to those expected to return)""], ""examples"": [], ""dialect_variants"": []}"
"òduduū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""damp; cold(ness)""], ""examples"": [], ""dialect_variants"": []}"
"-yi àkwa","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""lay eggs""], ""examples"": [{""igbo"": ""Òkụkò m nà-èyi ākwa"", ""english"": ""My fowl is laying eggs""}], ""dialect_variants"": []}"
"ǹzìzà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""worship; homage"", ""large broom for sweeping outdoors""], ""examples"": [], ""dialect_variants"": []}"
"ìwòlò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""peeled-off skin, slough, of snake""], ""examples"": [], ""dialect_variants"": []}"
"-kpọlì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""grind dry thing (not thoroughly); break into splinters or pieces""], ""examples"": [], ""dialect_variants"": []}"
"nwa dibìà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""native doctor's attendant; native doctor""], ""examples"": [], ""dialect_variants"": []}"
"nya","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see ya""], ""examples"": [], ""dialect_variants"": []}"
"ògba nta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""hunter (iv) snap (with sharp sound); spring up (as corn) with a popping sound, as when roasting"", ""hunter""], ""examples"": [], ""dialect_variants"": []}"
"-kwukụta","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""say all""], ""examples"": [], ""dialect_variants"": []}"
"-gbà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""lie across"", ""give a hand in carrying"", ""join; pair; add"", ""wear any kind of ring or anklet, etc., on any part of the body (the object, of any material, must go round the particular part of the body)"", ""force to drink liquid (e.g. drug, water, wine, etc.)"", ""grow big or strong; grow, become stout; come of age; be fully-grown"", ""Mkpi gbàlù àgbà The he-goat is fully-grown""], ""examples"": [], ""dialect_variants"": []}"
"-gù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""give name to; name"", ""embrace; grip; enclose in arms""], ""examples"": [], ""dialect_variants"": []}"
"-pù òlịlī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""go out for a stroll; go out to another house to stay and play with friends there (usually of children)""], ""examples"": [], ""dialect_variants"": []}"
"-gba aka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""snap fingers to show interest"", ""be empty-handed empty-handed"", ""snap fingers to show interest (v) kick"", ""be empty-handed; go without""], ""examples"": [{""igbo"": ""Agà m àgba akā je be ezè"", ""english"": ""I shall go to the King’s house""}], ""dialect_variants"": []}"
"-gwa","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""tell (no vowel suffix)"", ""mix"", ""revenge; avenge""], ""examples"": [{""igbo"": ""Gwa m ife mēlụ ị bīarọ ùnyàafù"", ""english"": ""Tell me why you did not come yesterday""}, {""igbo"": ""Ọ chò igwā m ịfe"", ""english"": ""He wants to tell me something""}], ""dialect_variants"": []}"
"nnu oyìbo","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""sugar (imported)""], ""examples"": [], ""dialect_variants"": []}"
"òkwù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""friend (good or bad sense)""], ""examples"": [], ""dialect_variants"": []}"
"-kpọgbu","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""crucify; kill by nailing""], ""examples"": [], ""dialect_variants"": []}"
"-gba nchāla","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""rust; corrode""], ""examples"": [], ""dialect_variants"": []}"
"-dò ǹdò","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be shady (of place)""], ""examples"": [], ""dialect_variants"": []}"
"òluku","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cotton (plant)""], ""examples"": [], ""dialect_variants"": []}"
"-kpupù akwà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""take off coverlet""], ""examples"": [], ""dialect_variants"": []}"
"ùli ārụ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""indigo body designs""], ""examples"": [], ""dialect_variants"": []}"
"-jụ àsè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""inquire, ask about""], ""examples"": [{""igbo"": ""Ajù m àsè i"", ""english"": ""I asked about you""}], ""dialect_variants"": []}"
"okpolo īlo","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""road, street (especially in town)""], ""examples"": [{""igbo"": ""Pùta n’okpolo īlo"", ""english"": ""Leave the road""}], ""dialect_variants"": []}"
"-tụ ùzù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""quarrel noisily; make noise (in quarrel (= -fịọ ùzù)"", ""drop, place, upon"", ""quarrel noisily; make noise""], ""examples"": [], ""dialect_variants"": []}"
"-nwe àtù","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""have an equal, another of its kind""], ""examples"": [], ""dialect_variants"": []}"
"mpanaaka","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small native hand-lamp""], ""examples"": [], ""dialect_variants"": []}"
"òkìkè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""creation; (in Nri thought) one of the aspects of Chukwu, manifested in the creation of things visible and invisible and in the laws of nature (-kè create)""], ""examples"": [], ""dialect_variants"": []}"
"-jụ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""ask"", ""refuse; reject"", ""be cool, calm""], ""examples"": [{""igbo"": ""Ọ jūgo ndi enyì ya"", ""english"": ""He has given up his friends""}], ""dialect_variants"": []}"
"aka ōkwute","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""stone for grinding corn""], ""examples"": [], ""dialect_variants"": []}"
"-sètịpù ijè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""embark or continue on a journey"", ""embark, continue, on a journey""], ""examples"": [], ""dialect_variants"": []}"
"òdìegwù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""the tragic; the wonderful""], ""examples"": [], ""dialect_variants"": []}"
"nkụzi","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""teaching; instruction""], ""examples"": [], ""dialect_variants"": []}"
"-lụlịta ụkà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""debate; discuss""], ""examples"": [], ""dialect_variants"": []}"
"-bèkapùta","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""cut to pieces from""], ""examples"": [], ""dialect_variants"": []}"
"-fụtalụ","ESUF","5","{""source"": ""IgboAPI"", ""definitions"": [""discover for""], ""examples"": [], ""dialect_variants"": []}"
"ònwùnwè","DEM","5","{""source"": ""IgboAPI"", ""definitions"": [""changing"", ""change bodily appearance (e.g. put mask on or off)""], ""examples"": [], ""dialect_variants"": []}"
"òdùm","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""lion"", ""any animal or person of great size and strength""], ""examples"": [], ""dialect_variants"": []}"
"nni egbè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""cartridge""], ""examples"": [], ""dialect_variants"": []}"
"-tụkpò aka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""clasp""], ""examples"": [], ""dialect_variants"": []}"
"-dị èbelè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be kind-hearted""], ""examples"": [], ""dialect_variants"": []}"
"kwọ","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see kwa""], ""examples"": [], ""dialect_variants"": []}"
"-gwagbu","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""slander (a person) to death; curse bitterly""], ""examples"": [], ""dialect_variants"": []}"
"kwụkọnye","AV","5","{""source"": ""IgboAPI"", ""definitions"": [], ""examples"": [], ""dialect_variants"": []}"
"-de akwà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""iron clothes""], ""examples"": [], ""dialect_variants"": []}"
"-dọ akpịlī","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""long after""], ""examples"": [], ""dialect_variants"": []}"
"-ru alūsị","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""venerate divinities""], ""examples"": [], ""dialect_variants"": []}"
"-nufù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""mislead; deceive; advise wrongly; seduce; push out of the way""], ""examples"": [], ""dialect_variants"": []}"
"ndinyom","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""women; females""], ""examples"": [], ""dialect_variants"": []}"
"-rù mọọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""look after deities""], ""examples"": [], ""dialect_variants"": []}"
"onye ēbelè","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""the merciful (person)""], ""examples"": [], ""dialect_variants"": []}"
"onye ìsì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""a blind person""], ""examples"": [], ""dialect_variants"": []}"
"ifùlù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small fish with fins, caught when the Niger falls (November)""], ""examples"": [], ""dialect_variants"": []}"
"-rikwa","ADV","5","{""source"": ""IgboAPI"", ""definitions"": [""eat again""], ""examples"": [], ""dialect_variants"": []}"
"alā ụla","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""sleeplessness""], ""examples"": [], ""dialect_variants"": []}"
"-rùrube","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""rumble (of thunder)""], ""examples"": [], ""dialect_variants"": []}"
"abìà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""music played on ìgbà ogwè, a tall standing drum, when great warriors die""], ""examples"": [], ""dialect_variants"": []}"
"ụnò ikpē","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""court of law""], ""examples"": [], ""dialect_variants"": []}"
"òdogwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""champion; one of great prowess; hero; title for such a one; male name""], ""examples"": [{""igbo"": ""Òdogwu kà ọ bù"", ""english"": ""He is a hero""}], ""dialect_variants"": []}"
"-ri-","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""clean, wipe off""], ""examples"": [], ""dialect_variants"": []}"
"-bè okwu","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""settle a dispute""], ""examples"": [], ""dialect_variants"": []}"
"nne milichukwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""godmother""], ""examples"": [], ""dialect_variants"": []}"
"ndi orī","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""rogues; highwaymen""], ""examples"": [], ""dialect_variants"": []}"
"nkekele ejùnà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""snail-shell""], ""examples"": [], ""dialect_variants"": []}"
"mmakwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""loop""], ""examples"": [], ""dialect_variants"": []}"
"nà ǹkịtị","PREP","5","{""source"": ""IgboAPI"", ""definitions"": [""in vain; for nothing""], ""examples"": [{""igbo"": ""Ife o mè bù nà ǹkịtị"", ""english"": ""What he has done is in vain""}], ""dialect_variants"": []}"
"ònòkò ọkū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""half-burnt piece of wood""], ""examples"": [], ""dialect_variants"": []}"
"ǹkenū","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small bird which nods its head""], ""examples"": [], ""dialect_variants"": []}"
"(ògùgò) -gbu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be happy""], ""examples"": [{""igbo"": ""Ògùgò nà-ègbu m"", ""english"": ""I am happy (because of a specific thing)""}], ""dialect_variants"": []}"
"mkpogo","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""steep place; cliff""], ""examples"": [], ""dialect_variants"": []}"
"-su ekwe","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""beat the gong"", ""beat wooden drum""], ""examples"": [], ""dialect_variants"": []}"
"Igwē nà Ànì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""(in Nri thought) the firmament and the earth, which together make up Ùwà, the visible world""], ""examples"": [], ""dialect_variants"": []}"
"-kpo ọsọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""rush; run quickly (literally collect running)""], ""examples"": [], ""dialect_variants"": []}"
"okpulu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""kind of stiff bag made by Hausas for packing clothes, etc.""], ""examples"": [], ""dialect_variants"": []}"
"-megide","ESUF","5","{""source"": ""IgboAPI"", ""definitions"": [""act against""], ""examples"": [], ""dialect_variants"": []}"
"mmanya nā-abà n’anya","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""(literally wine that enters the eyes - mostly used in Bible)""], ""examples"": [], ""dialect_variants"": []}"
"òkà","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""mightiest; greatest; expert; specialist; used in""], ""examples"": [], ""dialect_variants"": []}"
"onye à","DEM","5","{""source"": ""IgboAPI"", ""definitions"": [""this person""], ""examples"": [], ""dialect_variants"": []}"
"mmìkolo","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""ferret""], ""examples"": [], ""dialect_variants"": []}"
"-me àgbọò","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""do as, be a young woman""], ""examples"": [], ""dialect_variants"": []}"
"-mà ìwu","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""make, enact law""], ""examples"": [], ""dialect_variants"": []}"
"-rà àrà","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""bore""], ""examples"": [], ""dialect_variants"": []}"
"-dà ǹgwụlō","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""be lame""], ""examples"": [], ""dialect_variants"": []}"
"ùde","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""ointment; palm-kernel ointment (Yoruba àdin and òroro)"", ""fame; report; reputation; name""], ""examples"": [], ""dialect_variants"": []}"
"-jìsi ike","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""put more effort; persevere; maintain effort; hold firmly by that illness)"", ""form of greeting to person travelling, working or going for an examination, meaning farewell or struggle hard, etc.""], ""examples"": [{""igbo"": ""Ọyà afù jìsìlì yà ike"", ""english"": ""He is seriously ill (literally He is firmly held""}], ""dialect_variants"": []}"
"-si ngọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""doubt; doubt obstinately""], ""examples"": [], ""dialect_variants"": []}"
"ịfelē","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see ifelē""], ""examples"": [], ""dialect_variants"": []}"
"ụmū ùyòm","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""chicks""], ""examples"": [], ""dialect_variants"": []}"
"-gbù àgbù","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be fed up; have lost appetite for; have no appetite for""], ""examples"": [{""igbo"": ""Ùdị ọlū à nà-agbū àgbù ọsọ ōsọ"", ""english"": ""This kind of work quickly becomes boring""}], ""dialect_variants"": []}"
"Òrànàǹche","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""male name (literally all at watch)""], ""examples"": [], ""dialect_variants"": []}"
"mà","CJN","5","{""source"": ""IgboAPI"", ""definitions"": [""but; if; whether""], ""examples"": [{""igbo"": ""Jùa nnwokē afù mà ò gà-àbịa echī"", ""english"": ""Ask the man whether he will come tomorrow""}], ""dialect_variants"": []}"
"Nwankwọ","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""for men born on Ǹkwọ, Èke, Oyè, and Àfò respectively, and Nwam̀gbankw̄ ọ, Nwam̀gbeēke, Nwam̀gbaàfò for women born on Ǹkwọ, Èke, and Àfò respectively. It is also used preceding the name of a deity, person, or set of circumstances, etc., after which a person is named: e.g. Nwudō (son of Udō, a deity); Nwọòrà (son of all); Nwoòlìsà (son of Òlìsà, God); Nwachukwu (son of God); Nwiijè (for a son born away from home)"", ""young of animal""], ""examples"": [], ""dialect_variants"": []}"
"-chụ ọsọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""drive; pursue""], ""examples"": [], ""dialect_variants"": []}"
"-kù n’obì","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""hold at the breast; carry in the bosom""], ""examples"": [], ""dialect_variants"": []}"
"ùnànwụlụ","unknown","5","{""source"": ""IgboAPI"", ""definitions"": [""see nànwụledè""], ""examples"": [], ""dialect_variants"": []}"
"-taka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""spoil by biting (as of ants or termites destroying articles of (clothing)""], ""examples"": [{""igbo"": ""Àkịkà àtakago àfè m zùtàlù ǹnyàafù"", ""english"": ""The termites have destroyed the garment I bought yesterday""}], ""dialect_variants"": []}"
"ilìilì","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""splinter""], ""examples"": [], ""dialect_variants"": []}"
"-gafè okè","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""be in excess""], ""examples"": [{""igbo"": ""Ife gafèlù okè dì njọ"", ""english"": ""Enough is as good as a feast""}], ""dialect_variants"": []}"
"-du aka","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""help""], ""examples"": [], ""dialect_variants"": []}"
"-gọ alūsi","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""worship a spirit""], ""examples"": [], ""dialect_variants"": []}"
"-kpo(lụ) ọsọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""rush; run quickly (literally collect running)""], ""examples"": [], ""dialect_variants"": []}"
"ùdò","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""small fibrous plant""], ""examples"": [], ""dialect_variants"": []}"
"mbido","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""beginning; starting""], ""examples"": [], ""dialect_variants"": []}"
"-tògbọ","AV","5","{""source"": ""IgboAPI"", ""definitions"": [""put, lay, lie, drop down""], ""examples"": [{""igbo"": ""Tògbọ yā ebe afù"", ""english"": ""Leave it there""}, {""igbo"": ""Tògbọ egbè gị n’ànì"", ""english"": ""Lay down your gun""}], ""dialect_variants"": []}"
"ajō ònòdù","NNC","5","{""source"": ""IgboAPI"", ""definitions"": [""position of danger or inconvenience to a person or thing occupied by another. The person occupying the position is himself not necessarily in danger but his being so close to the other is a threat to security or convenience of the aggrived person he is so close to"", ""careless, indecent, or immodest way of sitting (usually of women)"", ""bad conditions, state (poverty, etc.), of person who has not been in that position before""], ""examples"": [{""igbo"": ""Ị nò m ajō ònòdù"", ""english"": ""Your staying so close to me inconveniences me, or is a threat to my security""}, {""igbo"": ""Ụmū Mbà nwaànyì àna-anòka ajọ ọnòdù n’ikpo mmadù"", ""english"": ""Mba's daughters are very fond of sitting carelessly, immodestly, in the midst of people""}, {""igbo"": ""A nò m n’ajō ònòdù"", ""english"": ""I am in a precarious position""}], ""dialect_variants"": []}"
