"headword","pos","dialect_id","jsonb_data"
"sin","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""sin (letter of the Arabic alphabet)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sín/"", ""[sɪ́ŋ]""], ""examples"": [], ""dialect_assigned_default"": true}"
"shat","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""shirt""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʃât/"", ""[ʃât]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ice","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""wood"", ""tree"", ""stick""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔí.t͡ʃèː/"", ""[ʔɪ́.t͡ʃèː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"bil","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""bill, invoice""], ""parts_of_speech"": [""noun""], ""ipa"": [""/bîl/"", ""[bɪ̂l]""], ""examples"": [], ""dialect_assigned_default"": true}"
"sake","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""slackness""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sà.kéː/"", ""[sə̀.céː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"wal","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""sudden flash of light""], ""parts_of_speech"": [""noun""], ""ipa"": [""/wàl/"", ""[wàl]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ni","pron","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""I (1st person singular pronoun)""], ""parts_of_speech"": [""pron""], ""ipa"": [""/níː/"", ""[níː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"Paris","name","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Paris (a city in France)""], ""parts_of_speech"": [""name""], ""ipa"": [""/páː.rìs/"", ""[páː.rɪ̀s]""], ""examples"": [], ""dialect_assigned_default"": true}"
"Ankara","name","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Accra (the capital city of Ghana)""], ""parts_of_speech"": [""name""], ""ipa"": [""/ʔán.kà.rà/"", ""[ʔáŋ.kə̀.rə̀]""], ""examples"": [], ""dialect_assigned_default"": true}"
"mu","pron","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""we (1st person plural pronoun)""], ""parts_of_speech"": [""pron""], ""ipa"": [""/múː/"", ""[múː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ar","intj","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""damn it""], ""parts_of_speech"": [""intj""], ""ipa"": [""/ʔár/"", ""[ʔár]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ca","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""splattering of boiling fat""], ""parts_of_speech"": [""noun""], ""ipa"": [""/t͡ʃáː/"", ""/t͡ʃâː/"", ""[t͡ʃáː]"", ""[t͡ʃâː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ti","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""tea""], ""parts_of_speech"": [""noun""], ""ipa"": [""/tîː/"", ""[tîː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"lu","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""swinging motion""], ""parts_of_speech"": [""noun""], ""ipa"": [""/lûː/"", ""[lûː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"po","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""children's toilet""], ""parts_of_speech"": [""noun""], ""ipa"": [""/pôː/"", ""[pôː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"baba","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""father"", ""Used as a term of address for a man of appropriate age to be one's father, or who shares one's father's name."", ""eunuch"", ""impotent man"", ""paternal aunt"", ""indigo (the plant, or the dye from it)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/bàː.bá/"", ""[bàː.bə́]"", ""/bàː.báː/"", ""[bàː.báː]"", ""/báː.bà/"", ""[báː.bə̀]"", ""/báː.báː/"", ""[báː.báː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"halal","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""any halal act; any act permissible in Islam""], ""parts_of_speech"": [""noun""], ""ipa"": [""/hà.lâl/"", ""[hà.lâl]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ido","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""eye""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔí.dòː/"", ""[ʔɪ́.dòː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"Allah","name","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Allah, God""], ""parts_of_speech"": [""name""], ""ipa"": [""/ʔál.làː/"", ""[ʔál.làː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"tire","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""tray""], ""parts_of_speech"": [""noun""], ""ipa"": [""/tì.ré/"", ""[tɪ̀.ré]""], ""examples"": [], ""dialect_assigned_default"": true}"
"idi","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""any Muslim holiday""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ʔíː.dìː/"", ""[ʔíː.dìː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"riga","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a robe"", ""an agbada or similar, the standard garb of men"", ""a robe"", ""a dress, the standard garb of women""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɽìː.ɡáː/"", ""[ɽìː.ɡáː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"kissa","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""intrigue, underhand dealing, any deceitful means to accomplishing something""], ""parts_of_speech"": [""noun""], ""ipa"": [""/kís.sà/"", ""[cɪ́s.sə̀]""], ""examples"": [], ""dialect_assigned_default"": true}"
"dari","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""korrigum (a kind of antelope)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/dá.ɽìː/"", ""[də́.ɽìː]""], ""examples"": [], ""dialect_assigned_default"": true}"
"sum","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of gùm (“smelling bad”)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sùm/"", ""[sɪ̀m]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ton","noun","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""ton (unit of weight)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/tón/"", ""[táŋ]""], ""examples"": [], ""dialect_assigned_default"": true}"
"ja","adj","8","{""source"": ""Wiktionary Hausa"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""red""], ""parts_of_speech"": [""adj""], ""ipa"": [""/(d)ʒáː/"", ""[d͡ʒáː]""], ""examples"": [], ""dialect_assigned_default"": true}"
